사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
시너지 피트니스,2022-01-10,,,,,영업/정상,대구광역시 동구 신천동 842-15 성암빌딩,"대구광역시 동구 국채보상로 791, 성암빌딩 6층 (신천동)","대구광역시 동구 국채보상로 791, 성암빌딩 6층 (신천동)",0,,,2022
온리라이프(only life),2021-12-20,,,,,영업/정상,대구광역시 수성구 범어동 161-4,"대구광역시 수성구 달구벌대로489길 27, 4층 (범어동)","대구광역시 수성구 달구벌대로489길 27, 4층 (범어동)",0,,,2021
9988피트니스,2021-12-20,,,,,영업/정상,대구광역시 수성구 수성동1가 127-3,"대구광역시 수성구 수성로 353, 5층 (수성동1가)","대구광역시 수성구 수성로 353, 5층 (수성동1가)",0,,,2021
허니핏,2021-12-13,,,,,영업/정상,대구광역시 달서구 감삼동 169-9,"대구광역시 달서구 감삼남길 15, 2층 (감삼동)","대구광역시 달서구 감삼남길 15, 2층 (감삼동)",0,,,2021
로이짐,2022-01-24,,,,,영업/정상,대구광역시 북구 침산동 222-7,"대구광역시 북구 침산남로 157, 4층 (침산동)","대구광역시 북구 침산남로 157, 4층 (침산동)",0,,,2022
애티튜드피트니스,2022-01-06,,,,,영업/정상,대구광역시 동구 신암동 1293-3,"대구광역시 동구 신암로 70, 5,6층 (신암동)","대구광역시 동구 신암로 70, 5,6층 (신암동)",0,,,2022
천지원헬스,2002-04-10,,,,,영업/정상,대구광역시 남구 대명동 1054-2번지,대구광역시 남구 대명로 80 (대명동),대구광역시 남구 대명로 80 (대명동),0,,,2002
새롬헬스,2003-02-20,,,,,영업/정상,대구광역시 달성군 화원읍 명곡리 301-3번지,대구광역시 달성군 화원읍 비슬로 2508,대구광역시 달성군 화원읍 비슬로 2508,0,,,2003
동인웰빙헬스휘트니스,2004-08-31,,,,,영업/정상,대구광역시 중구 동인동4가 162번지 3층,"대구광역시 중구 국채보상로 704, 3층 (동인동4가)","대구광역시 중구 국채보상로 704, 3층 (동인동4가)",0,,,2004
각산온천헬스,2004-02-16,,,,,영업/정상,대구광역시 동구 동호동 368-7번지,대구광역시 동구 동호로3길 12 (동호동),대구광역시 동구 동호로3길 12 (동호동),0,,,2004
FM피트니스,2004-06-24,,,,,영업/정상,대구광역시 북구 구암동 654-1 (태백빌딩6층),"대구광역시 북구 팔거천동로 80-1, 6층 (구암동, 태백빌딩)","대구광역시 북구 팔거천동로 80-1, 6층 (구암동, 태백빌딩)",0,,,2004
삼우 헬스,2015-07-17,,,,,영업/정상,대구광역시 달서구 유천동 87번지 4층,"대구광역시 달서구 조암남로 172-12, 4층 (유천동)","대구광역시 달서구 조암남로 172-12, 4층 (유천동)",0,,,2015
에스비에스피팅짐,2018-08-01,,,,,영업/정상,대구광역시 수성구 수성동4가 1022-11번지,"대구광역시 수성구 들안로 341, 4층 (수성동4가)","대구광역시 수성구 들안로 341, 4층 (수성동4가)",0,,,2018
바디엔지니어스,2018-08-16,,,,,영업/정상,대구광역시 수성구 두산동 99번지,대구광역시 수성구 청수로26길 36 (두산동),대구광역시 수성구 청수로26길 36 (두산동),0,,,2018
썸머플레이스 스피닝,2018-08-21,,,,,영업/정상,대구광역시 수성구 범어동 39-10번지,"대구광역시 수성구 상록로 20, 4층 (범어동)","대구광역시 수성구 상록로 20, 4층 (범어동)",0,,,2018
마이핏,2020-03-31,,,,,영업/정상,대구광역시 북구 복현동 337-9번지,"대구광역시 북구 동북로 291, 4,5층 (복현동)","대구광역시 북구 동북로 291, 4,5층 (복현동)",0,,,2020
