사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
골드짐헬스크럽,2000-11-28,,,,20180108.0,취소/말소/만료/정지/중지,제주특별자치도 서귀포시 서귀동 292-8번지,제주특별자치도 서귀포시 중앙로 46 (서귀동),제주특별자치도 서귀포시 중앙로 46 (서귀동),1,2018-01-08,2018,2000
탑동헬스스포츠타운,2002-01-31,,,,20200507.0,취소/말소/만료/정지/중지,제주특별자치도 제주시 일도일동 1280번지,,제주특별자치도 제주시 일도일동 1280번지,1,2020-05-07,2020,2002
드림헬스 2관,2011-04-27,,,,20140724.0,폐업,제주특별자치도 제주시 영평동 2170-1번지 제주첨단과학기술단지 스마트빌딩 5층,"제주특별자치도 제주시 첨단로 213-3 (영평동,제주첨단과학기술단지 스마트빌딩 5층)","제주특별자치도 제주시 첨단로 213-3 (영평동,제주첨단과학기술단지 스마트빌딩 5층)",1,2014-07-24,2014,2011
DY휘트니스,2011-06-17,,,,20190808.0,폐업,제주특별자치도 제주시 연동 262-8번지,제주특별자치도 제주시 신광로 58 (연동),제주특별자치도 제주시 신광로 58 (연동),1,2019-08-08,2019,2011
breeze,2011-07-11,,,,20181021.0,폐업,제주특별자치도 제주시 노형동 919-7번지 2층,제주특별자치도 제주시 1100로 3342 (노형동),제주특별자치도 제주시 1100로 3342 (노형동),1,2018-10-21,2018,2011
도체육회관 헬스클럽,2012-01-03,,,,20130515.0,폐업,제주특별자치도 제주시 오라일동 1134번지,제주특별자치도 제주시 서광로2길 24 (오라일동),제주특별자치도 제주시 서광로2길 24 (오라일동),1,2013-05-15,2013,2012
커브스 시청클럽,2012-04-23,,,,20190521.0,폐업,제주특별자치도 제주시 이도일동 1774-1번지,제주특별자치도 제주시 중앙로 206 (이도일동),제주특별자치도 제주시 중앙로 206 (이도일동),1,2019-05-21,2019,2012
휴메이크제주지점,2012-10-11,,,,20221018.0,폐업,제주특별자치도 제주시 노형동 710-3 추산엘리시안빌딩4층,"제주특별자치도 제주시 연북로 25, 4층 (노형동, 추산엘리시안빌딩)","제주특별자치도 제주시 연북로 25, 4층 (노형동, 추산엘리시안빌딩)",1,2022-10-18,2022,2012
도두헬스,2012-11-14,,,,20200225.0,폐업,제주특별자치도 제주시 도두일동 2623-4번지,제주특별자치도 제주시 서해안로 153 (도두일동),제주특별자치도 제주시 서해안로 153 (도두일동),1,2020-02-25,2020,2012
프리짐(free gym),2009-07-09,,,,20180612.0,폐업,,제주특별자치도 제주시 중앙로 138 (삼도이동),제주특별자치도 제주시 중앙로 138 (삼도이동),1,2018-06-12,2018,2009
JJ노블 휘트니스클럽,2005-02-21,,,,20120629.0,폐업,제주특별자치도 제주시 연동 2331-6번지,제주특별자치도 제주시 성신로1길 34 (연동),제주특별자치도 제주시 성신로1길 34 (연동),1,2012-06-29,2012,2005
