,사업장명,인허가일자,인허가취소일자,폐업일자,상세영업상태코드,상세영업상태명,도로명주소,지번주소
2656,목감골프앤헬스,20060829,,,13,영업중,"경기도 시흥시 목감초등길 14-22, 가야상가 지하층 (조남동)",경기도 시흥시 조남동 171-18 가야상가 
2657,엠투짐,20171018,,,13,영업중,"경기도 시흥시 배곧4로 81-52, 현대프라자 4층 402호 (배곧동)",경기도 시흥시 배곧동 69 현대프라자 
2658,유니드 짐,20210811,,,13,영업중,"경기도 시흥시 시청로68번길 25, 삼하빌딩 5층 501호 (장현동)",경기도 시흥시 장현동 530-3 삼하빌딩 
2659,피트니스온 은계점,20191014,,,13,영업중,"경기도 시흥시 은계번영길 13, 아리테타워 6층 (은행동)",경기도 시흥시 은행동 646-6 아리테타워 
2660,파인짐(FINE GYM),20191126,,,13,영업중,"경기도 시흥시 은계번영길 25, 미림프라자 4층 405~407호 (은행동)",경기도 시흥시 은행동 646-11 미림프라자 
2661,파인짐 휘트니스,20200924,,,13,영업중,"경기도 시흥시 은계번영길 1, 태산W타워 6층 609~615호 (은행동)",경기도 시흥시 은행동 646 태산W타워 
2662,주)아세코,20181226,,,13,영업중,"경기도 시흥시 마전로 307, 시흥아세코밸리골프장 (거모동)",경기도 시흥시 거모동 121-1 시흥아세코밸리골프장 
2663,남스짐 능곡점,20210114,,,13,영업중,"경기도 시흥시 승지로60번길 12, 광장프라자 3층 301~303호 (능곡동)",경기도 시흥시 능곡동 747 광장프라자 
2664,설레임휘트니스,20150828,,,13,영업중,"경기도 시흥시 정왕대로 64, 4층 401호 (정왕동, 메가쇼핑몰)",경기도 시흥시 정왕동 1861-2 메가쇼핑몰 401호
2665,로프짐,20201103,,,13,영업중,"경기도 시흥시 은계로 353, 에이스프라자 5층 (대야동)",경기도 시흥시 대야동 645 
2666,핏 테라피 퍼스널트레이닝,20190129,,,13,영업중,"경기도 시흥시 승지로60번길 17, 현대프라자 6층 601~602호 (능곡동)",경기도 시흥시 능곡동 758 현대프라자 
2667,짐무드 시흥점,20210222,,,13,영업중,"경기도 시흥시 서울대학로278번길 61, 서영베니스스퀘어 7층 703~707호 (배곧동)",경기도 시흥시 배곧동 204 서영베니스스퀘어 
2668,1%,20190523,,,13,영업중,"경기도 시흥시 서울대학로278번길 19-14, 배곧프라자 4층 402호 (배곧동)",경기도 시흥시 배곧동 193-1 배곧프라자 
2669,슈퍼바디짐,20181210,,,13,영업중,"경기도 시흥시 서울대학로278번길 43-13, 5층 503호 (배곧동)",경기도 시흥시 배곧동 200-1 
2670,MUSCLE GYM(머슬짐),20210504,,,13,영업중,"경기도 시흥시 은행로167번길 3, 대원빌딩 5층 501호 (대야동)",경기도 시흥시 대야동 578-3 대원빌딩 
2671,오아시스24,20201014,,,13,영업중,"경기도 시흥시 함송로13번길 16-8, 고려빌딩 (정왕동)",경기도 시흥시 정왕동 1881-1 고려빌딩 
2672,배곧멀티짐,20201223,,,13,영업중,"경기도 시흥시 배곧4로 22, 배곧타운2 5층 511호 (배곧동)",경기도 시흥시 배곧동 122 배곧타운2 
2673,메이크 더 무브,20200514,,,13,영업중,"경기도 시흥시 서울대학로264번길 25, 시흥배곧 아브뉴프랑 센트럴 블루 322~324호 (배곧동)",경기도 시흥시 배곧동 219 시흥배곧 아브뉴프랑 센트럴 블루 
2674,영바디짐,20170626,,,13,영업중,"경기도 시흥시 대은로 94, 우진빌딩 6,7층 (은행동)",경기도 시흥시 은행동 531-1 우진빌딩 
2675,정왕헬스,20160620,,,13,영업중,"경기도 시흥시 정왕시장길 52, 정왕시장 3층 301호 (정왕동)",경기도 시흥시 정왕동 1202 정왕시장 
2676,스포웰짐 스피닝요가,20170427,,,13,영업중,"경기도 시흥시 배곧3로 96, M-플러스 6층 (배곧동)",경기도 시흥시 배곧동 199-1 M-플러스 
2677,Muscle Attack,20170210,,,13,영업중,"경기도 시흥시 목감남서로 9-27, 5층 505~506호 (조남동)",경기도 시흥시 조남동 657 
2678,고구마짐,20120830,,,13,영업중,"경기도 시흥시 중심상가3길 13, 명동하우스 (정왕동)",경기도 시흥시 정왕동 1737-15 명동하우스 
2679,21C헬스,20011010,,,13,영업중,,"경기도 시흥시 장현동 16브럭 4,5롯트"
2680,오성헬스,20010904,,,13,영업중,"경기도 시흥시 중심상가로 312, 이림프라자 5층 (정왕동)",경기도 시흥시 정왕동 1782-1 이림프라자 
2681,피트니스 갤러리,20020607,,,13,영업중,"경기도 시흥시 정왕대로 56, 세종월드 빌딩 5층 503호 (정왕동)",경기도 시흥시 정왕동 1861-1 세종월드 빌딩 
2682,S-FIT 휘트니스,20140113,,,13,영업중,"경기도 시흥시 호현로10번길 17, 4층 (신천동)",경기도 시흥시 신천동 708-13 4층동 
2683,빠나따스포츠클럽,20120904,,,13,영업중,경기도 시흥시 정왕대로 174 (정왕동),경기도 시흥시 정왕동 1726-1 
2684,서해그린스포렉스,20041213,,,13,영업중,"경기도 시흥시 옥구상가1길 37, 2층 (정왕동)",경기도 시흥시 정왕동 1852-1 
2685,RH 휘트니스,20010310,,,13,영업중,"경기도 시흥시 복지로 96, A&C빌딩 7층 (대야동)",경기도 시흥시 대야동 568-2 A&C빌딩 
2686,바디 트랜스짐 장곡점,20150408,,,13,영업중,"경기도 시흥시 진말로 7, 중앙프라자 5층 505~507호 (장곡동)",경기도 시흥시 장곡동 819-2 중앙프라자 
2687,마리오 짐,20140217,,,13,영업중,"경기도 시흥시 중심상가4길 30, 4층 (정왕동)",경기도 시흥시 정왕동 1744-5 
2688,PT AN STUDIO,20190725,,,13,영업중,"경기도 시흥시 솔고개길 4-3, M Terrace 7층 702~703호 (목감동)",경기도 시흥시 목감동 407 M Terrace 
2689,클린바디짐,20181114,,,13,영업중,"경기도 시흥시 새재로 13, 새오름빌딩 2층 (장현동)",경기도 시흥시 장현동 543-3 새오름빌딩 
2690,레몬핏 휘트니스,20140303,,,13,영업중,"경기도 시흥시 중심상가로 181, 4층 (정왕동)",경기도 시흥시 정왕동 1737-10 삼화빌딩 
2691,한창헬스센타,20031011,,,13,영업중,"경기도 시흥시 대은로 80, 하이런빌딩 5층 501호 (은행동)",경기도 시흥시 은행동 536-3 하이런빌딩 
2692,데이원 PT,20220216,,,13,영업중,"경기도 시흥시 솔고개길 4-3, M 테라스 7층 702~703호 (목감동)",경기도 시흥시 목감동 407 M 테라스 
2693,핏어스짐,20220119,,,13,영업중,"경기도 시흥시 장현장곡로 2, 8층 802호 (장곡동)",경기도 시흥시 장곡동 251 
2694,G&G,20220119,,,13,영업중,"경기도 시흥시 은계중앙로 250, 5층 504호 (은행동)",경기도 시흥시 은행동 608-3 
2695,ATNER(아트너),20220819,,,13,영업중,"경기도 시흥시 서울대학로278번길 19-8, 새롬프라자 2층 202호 (배곧동)",경기도 시흥시 배곧동 193-2 새롬프라자 
2696,남스짐 은행점,20220727,,,13,영업중,"경기도 시흥시 대은로 80, 하이런빌딩 501호 (은행동)",경기도 시흥시 은행동 536-3 하이런빌딩 
2697,머슬비치짐 휘트니스,20220727,,,13,영업중,"경기도 시흥시 능곡번영길 26, 801,802,803호 (능곡동)",경기도 시흥시 능곡동 214 
2698,머슬원핏,20220314,,,13,영업중,"경기도 시흥시 정왕신길로49번길 61, 신도빌딩 4층 (정왕동)",경기도 시흥시 정왕동 1882-8 신도빌딩 
2699,수아름 필라테스 정왕점,20220405,,,13,영업중,"경기도 시흥시 함송로 21, 굿모닝프라자 4층 401호 (정왕동)",경기도 시흥시 정왕동 1881-9 굿모닝프라자 
2700,에이엠지 헬스,20220405,,,13,영업중,"경기도 시흥시 진말1로 18, 6층 602~610호 (장곡동)",경기도 시흥시 장곡동 260-21 
2701,머슬원핏 배곧신도시점,20220302,,,13,영업중,"경기도 시흥시 서울대학로278번길 19-14, 배곧프라자 3층 304-2호 (배곧동)",경기도 시흥시 배곧동 193-1 배곧프라자 
2702,언더짐,20220811,,,13,영업중,"경기도 시흥시 연성로 86, 송옥빌딩 4층 (하상동)",경기도 시흥시 하상동 380-3 송옥빌딩 
2703,원피트니스,20220908,,,13,영업중,"경기도 시흥시 수인로 3372, 신천프라자 10층 1001호 (신천동)",경기도 시흥시 신천동 712-9 신천프라자 
2704,BAO FIT PT STUDIO,20211109,,,13,영업중,"경기도 시흥시 진말로9번길 2, 부석프라자 3층 306호 (장곡동)",경기도 시흥시 장곡동 820-3 부석프라자 
2705,나인원 피트니스,20220105,,,13,영업중,"경기도 시흥시 복지로 126, 2층 201~203호 (대야동)",경기도 시흥시 대야동 290-5 
2706,스튜디오 디,20220506,,,13,영업중,"경기도 시흥시 호현로 42-6, 지하1층 (대야동)",경기도 시흥시 대야동 495-1 
2707,123 Fitness,20220419,,,13,영업중,"경기도 시흥시 중심상가로 149, 진성프라자 5층 (정왕동)",경기도 시흥시 정왕동 1728-7 진성프라자 
2708,나는필라테스 장곡역점,20220422,,,13,영업중,"경기도 시흥시 황고개로 528, 8층 801~803호 (장곡동)",경기도 시흥시 장곡동 260-21 
2709,매드볼릭휘트니스,20220207,,,13,영업중,"경기도 시흥시 서울대학로278번길 19-8, 새롬프라자 3층 303~304호 (배곧동)",경기도 시흥시 배곧동 193-2 새롬프라자 
2710,매드볼릭 휘트니스,20220207,,,13,영업중,"경기도 시흥시 서울대학로278번길 19-8, 새롬프라자 3층 301~302호 (배곧동)",경기도 시흥시 배곧동 193-2 새롬프라자 
2711,리프레쉬 피트니스,20211208,,,13,영업중,"경기도 시흥시 남왕길 30, 프라미스 콤플렉스 4층 (목감동)",경기도 시흥시 목감동 402-1 프라미스 콤플렉스 
2712,이루어짐,20211213,,,13,영업중,"경기도 시흥시 은계중앙로306번길 63, 와이프라자 6층 602~603호 (대야동)",경기도 시흥시 대야동 652-4 와이프라자 
2713,프렌드짐 더프리미엄,20220525,,,13,영업중,"경기도 시흥시 옥구상가2길 3, 뉴스타프라자 지하층 101~104호 (정왕동)",경기도 시흥시 정왕동 1861-6 뉴스타프라자 
2714,배곧 라이프짐,20210420,,,13,영업중,"경기도 시흥시 서울대학로278번길 19-13, 108동 1층 116~118호 (배곧동, 시흥배곧 C1 호반 써밋플레이스)",경기도 시흥시 배곧동 191 시흥배곧 C1 호반 써밋플레이스 
2715,팰리스휘트니스,20190618,,,13,영업중,"경기도 시흥시 비둘기공원5길 7, 4층 일부호 (대야동)",경기도 시흥시 대야동 536 
2716,브이스타짐,20170927,,,13,영업중,"경기도 시흥시 목감남서로 9-7, 더 드림 7층 701~706호 (조남동)",경기도 시흥시 조남동 659 더 드림 
2717,무브 365 기능 운동 아카데미,20190724,,,13,영업중,"경기도 시흥시 은계번영길 11, 7층 704호 (은행동)",경기도 시흥시 은행동 34 
2718,(주)화인골프클럽,20030620,,,13,영업중,경기도 시흥시 산기대학로 105 (정왕동),경기도 시흥시 정왕동 2166-1 
2719,다비드 핏,20200131,,,13,영업중,"경기도 시흥시 서울대학로278번길 19-8, 새롬프라자 4층 407호 (배곧동)",경기도 시흥시 배곧동 193-2 새롬프라자 
2720,레드휘트니스,20141024,,,13,영업중,"경기도 시흥시 호현로22번길 27, 2층 (신천동)",경기도 시흥시 신천동 709-10 2층 
2721,체인지핏(배곧점),20200331,,,13,영업중,"경기도 시흥시 서울대학로264번길 26-32, 배곧중앙프라자 5층 519~520호 (배곧동)",경기도 시흥시 배곧동 230 배곧중앙프라자 
2722,네이처짐,20200331,,,13,영업중,"경기도 시흥시 은계번영길 23, 은계타운 508호 (은행동)",경기도 시흥시 은행동 646-10 은계타운 
2723,태왕스페이스스포츠클럽,20060314,,,13,영업중,"경기도 시흥시 시흥대로1074번길 5, 스페이스타워 7층 701호 (은행동)",경기도 시흥시 은행동 288-1 스페이스타워 
2724,퓨어필라테스,20170213,,,13,영업중,"경기도 시흥시 배곧3로 86, 센터프라자2 6층 603호 (배곧동)",경기도 시흥시 배곧동 194-2 센터프라자2 
2725,펄스짐,20140829,,,13,영업중,"경기도 시흥시 월곶해안로 165, 광명빌딩 4층 401호 (월곶동)",경기도 시흥시 월곶동 1014-7 광명빌딩 
2726,ARK GYM,20210630,,,13,영업중,"경기도 시흥시 목감우회로 51, 동한메티컬프라자 5층 501호 (목감동)",경기도 시흥시 목감동 408 동한메티컬프라자 
2727,주식회사 에스지코건강,20190123,,,13,영업중,경기도 시흥시 은계로 260 (계수동),경기도 시흥시 계수동 759-7 
2728,바나나 짐,20210226,,,13,영업중,"경기도 시흥시 중심상가로 49, 5층 (정왕동)",경기도 시흥시 정왕동 1859-20 
2729,챌린지 피트니스,20210226,,,13,영업중,"경기도 시흥시 승지로60번길 20, 영 프라자 5층 (능곡동)",경기도 시흥시 능곡동 748 영 프라자 
2730,PITBULL GYM,20130705,,,13,영업중,"경기도 시흥시 군자로 507, 401, 402, 403호 (거모동, 군자프라자)","경기도 시흥시 거모동 1757-1 군자프라자 401, 402, 403호 "
2731,헬스 DUNAMIS,20210412,,,13,영업중,"경기도 시흥시 월곶중앙로 64, 풍산프라자 4층 402호 (월곶동)",경기도 시흥시 월곶동 1009-1 풍산프라자 
2732,테스휘트니스센타,20081013,,,13,영업중,"경기도 시흥시 은행로 86, 경동프라자 10층 (은행동)",경기도 시흥시 은행동 547-4 경동프라자 
2733,팀에이치짐 배곧점,20200611,,,13,영업중,"경기도 시흥시 서울대학로278번길 21, 새롬프라자2 6층 605~606호 (배곧동)",경기도 시흥시 배곧동 193-3 새롬프라자2 
2734,세렌디PT,20200611,,,13,영업중,"경기도 시흥시 서울대학로278번길 19-13, 107동 26호 (배곧동, 시흥배곧 C1 호반 써밋플레이스)",경기도 시흥시 배곧동 191 시흥배곧 C1 호반 써밋플레이스 
2735,글로리 짐,20210119,,,13,영업중,"경기도 시흥시 서울대학로278번길 26, 시흥배곧 아브뉴프랑 센트럴 오렌지 4층 435호 (배곧동)",경기도 시흥시 배곧동 215 시흥배곧 아브뉴프랑 센트럴 오렌지 
2736,크로스핏 삶의짐,20160223,,,13,영업중,"경기도 시흥시 중심상가4길 24-1, 나라빌딩 지하층 (정왕동)",경기도 시흥시 정왕동 1744-2 나라빌딩 
2737,베이스짐,20210204,,,13,영업중,"경기도 시흥시 은계번영길 21, 은계 유테라스 4층 402~403호 (은행동)",경기도 시흥시 은행동 646-9 은계 유테라스 
2738,버프짐,20210215,,,13,영업중,"경기도 시흥시 서울대학로278번길 61, 서영베니스스퀘어 4층 413호 (배곧동)",경기도 시흥시 배곧동 204 서영베니스스퀘어 
2739,스파리스 휘트니스,20090511,,,13,영업중,"경기도 시흥시 정왕시장길 51, 정왕시장 4층 401호 (정왕동)",경기도 시흥시 정왕동 1203 정왕시장 
2740,MF 휘트니스&필라테스,20070315,,,13,영업중,"경기도 시흥시 신현로38번길 22, 시흥종교교회 3층 (포동)",경기도 시흥시 포동 13-9 시흥종교교회 
2741,아임짐,20200113,,,13,영업중,"경기도 시흥시 배곧4로 32-13, 4층 407호 (배곧동)",경기도 시흥시 배곧동 126 
2742,리프레쉬 피트니스,20200701,,,13,영업중,"경기도 시흥시 목감둘레로 253-35, 701~704호 (조남동)",경기도 시흥시 조남동 710-1 
2743,헬로우짐,20170316,,,13,영업중,"경기도 시흥시 정왕대로 230, 제일프라자 5층 (정왕동)",경기도 시흥시 정왕동 1734-7 제일프라자 
2744,파워짐스포츠과학,20080522,,,13,영업중,"경기도 시흥시 함송로14번길 5-4, 쌍용프라자 3층 301호 (정왕동)",경기도 시흥시 정왕동 1883-1 쌍용프라자 
2745,품태권도장&줄넘기클럽,20161223,,,13,영업중,"경기도 시흥시 배곧4로 32-17, 배곧 로자벨 5층 504~507호 (배곧동)",경기도 시흥시 배곧동 127 배곧 로자벨 
2746,국가대표 송기석휘트니스,20200319,,,13,영업중,"경기도 시흥시 비둘기공원1길 23, 유영빌딩 4층 (대야동)",경기도 시흥시 대야동 541-16 유영빌딩 
2747,줄리엣짐,20191120,,,13,영업중,"경기도 시흥시 군자로 523, 거모탑클래스학원 4층 (거모동)",경기도 시흥시 거모동 1761-14 거모탑클래스학원 
2748,맞춤운동센터,20210826,,,13,영업중,"경기도 시흥시 비둘기공원5길 16, 대야 프라자 3층 306호 (대야동)",경기도 시흥시 대야동 530-2 대야 프라자 
2749,크로스핏 배곧,20210826,,,13,영업중,"경기도 시흥시 서울대학로278번길 19-13, 1층 145~146호 (배곧동, 시흥배곧 C1 호반 써밋플레이스)",경기도 시흥시 배곧동 191 시흥배곧 C1 호반 써밋플레이스 
2750,제이투스포츠클럽,20010406,,20180207.0,35,직권말소,"경기도 시흥시 삼미시장3길 20-1 (신천동,지층)",경기도 시흥시 신천동 739-12번지 지층
2751,레온휘트니스,20150727,,20191202.0,35,직권말소,경기도 시흥시 월곶중앙로 64 (월곶동),경기도 시흥시 월곶동 1009-1번지 풍산프라자 
2752,함현헬스,20030404,,20180308.0,35,직권말소,"경기도 시흥시 함송로29번길 9 (정왕동,월드프라자 401호)",경기도 시흥시 정왕동 1881-4번지 월드프라자 401호
2753,위너트레이닝센타(헬스),19980214,,20180207.0,35,직권말소,경기도 시흥시 삼미시장2길 29 (신천동),경기도 시흥시 신천동 738-3번지
2754,피지컬 피트니스,20140912,,20211123.0,35,직권말소,경기도 시흥시 비둘기공원5길 16 (대야동),경기도 시흥시 대야동 530-2 
2755,서철훈헬스크럽,20070329,,20180228.0,35,직권말소,"경기도 시흥시 비둘기공원5길 12 (대야동,3층)",경기도 시흥시 대야동 531-2번지 3층
2756,시화헬스클럽,19960918,,20180913.0,35,직권말소,경기도 시흥시 봉우재로 14 (정왕동),경기도 시흥시 정왕동 1593-4번지
2757,로얄스포츠영상랜드,20120307,,20191202.0,35,직권말소,"경기도 시흥시 중심상가로 151, 301호 (정왕동)",경기도 시흥시 정왕동 1728-6번지 301호
2758,태광헬스크럽,19971209,,20181017.0,35,직권말소,경기도 시흥시 신천3길 46 (신천동),경기도 시흥시 신천동 758-16번지
2759,JJ스포렛츠(헬스),19991223,,20180919.0,35,직권말소,"경기도 시흥시 중심상가로 43 (정왕동,골드프라지 2층)",경기도 시흥시 정왕동 1859-17번지 골드프라지 2층
2760,골든헬스센타,20010526,,20180328.0,35,직권말소,경기도 시흥시 신천로104번길 24 (신천동),경기도 시흥시 신천동 779번지
2761,형제헬스크럽,19950804,,20180308.0,35,직권말소,경기도 시흥시 대골안길 64 (대야동),경기도 시흥시 대야동 486-3번지
2762,B&B 휘트니스,20110818,,20180112.0,35,직권말소,"경기도 시흥시 승지로60번길 20 (능곡동,영프라자 5, 6층)","경기도 시흥시 능곡동 748번지 영프라자 5, 6층"
2763,더 바디 핏(The Body Fit),20170202,,20200206.0,35,직권말소,"경기도 시흥시 은행로155번길 17, 204~205호 (은행동, 은행프라자)",경기도 시흥시 은행동 537-1번지 은행프라자 204~205호
2764,세종헬스크럽,19981223,,20180308.0,35,직권말소,"경기도 시흥시 함송로 24 (정왕동,세종프라자 3층)",경기도 시흥시 정왕동 1882-4번지 세종프라자 3층
2765,유니온 휘트니스,20040202,,20180328.0,35,직권말소,"경기도 시흥시 비둘기공원7길 33 (대야동,,2,3,4 호 시흥디아망상가 6층)","경기도 시흥시 대야동 543-1번지 ,2,3,4 호 시흥디아망상가 6층"
2766,연성헬스타운,20011010,,20181001.0,35,직권말소,,경기도 시흥시 하중동 30브럭 1롯트
2767,용인대아주태권도장,20070723,,20180226.0,35,직권말소,경기도 시흥시 군자로492번길 7 (거모동),경기도 시흥시 거모동 1734-2번지
2768,로얄헬스다이어트타운,19980918,,20180913.0,35,직권말소,"경기도 시흥시 옥구상가2길 4 (정왕동,로얄타운 5층)",경기도 시흥시 정왕동 1861-4번지 로얄타운 5층
2769,대한헬스,19920129,,20180321.0,35,직권말소,경기도 시흥시 동서로 1080 (목감동),경기도 시흥시 목감동 242-1번지
2770,월드스포츠클럽,20021112,,20200121.0,35,직권말소,경기도 시흥시 연성로 95 (하상동),경기도 시흥시 하상동 377-2번지 
2771,윈스포츠센타,19991202,,20100512.0,35,직권말소,,경기도 시흥시 대야동 545번지 트윈프라자
2772,선라이즈여성전용헬스,20011216,,20181001.0,35,직권말소,,경기도 시흥시 하중동 19브럭 1롯트 301호
2773,이루어짐 목감1호점,20161117,,20210518.0,35,직권말소,경기도 시흥시 목감우회로 51 (목감동),경기도 시흥시 목감동 408번지
2774,(주)나이스(헬스),20021015,,20200206.0,35,직권말소,경기도 시흥시 정왕대로 64 (정왕동),경기도 시흥시 정왕동 1861-2번지 
2775,열린헬스,20030102,,20191115.0,35,직권말소,경기도 시흥시 군자로 514 (거모동),경기도 시흥시 거모동 1742-4번지 
2776,인다헬스클럽,19940914,,20180831.0,35,직권말소,경기도 시흥시 매화1로 12 (매화동),경기도 시흥시 매화동 249-1 
2777,FIT 60+,20180608,,20211123.0,35,직권말소,"경기도 시흥시 배곧4로 22, 배곧타운2 3층 306, 307호 (배곧동)",경기도 시흥시 배곧동 122 배곧타운2 
2778,21세기스포츠센타(2),20030407,,20050607.0,3,폐업,"경기도 시흥시 평안상가3길 16  (정왕동,인영코아 3층)",경기도 시흥시 정왕동 1627-5번지 인영코아 3층
2779,영헬스클럽,20030317,,20131129.0,3,폐업,경기도 시흥시 호현로10번길 17  (신천동),경기도 시흥시 신천동 708-13번지
2780,VIP스포츠센터,19980827,,20110304.0,3,폐업,"경기도 시흥시 은행로 154  (은행동,반도빌딩 7층)",경기도 시흥시 은행동 529-6번지 반도빌딩 7층
2781,국원헬스,19961216,,20050825.0,3,폐업,경기도 시흥시 복지로91번길 7  (대야동),경기도 시흥시 대야동 453-2번지
2782,이지휘트니스센터,20020614,,20050721.0,3,폐업,"경기도 시흥시 은행로155번길 6,  402호 (은행동)",경기도 시흥시 은행동 531-4번지 402호
2783,죠이휘트니스,20030808,,20070214.0,3,폐업,"경기도 시흥시 신현로38번길 22  (포동,3층)",경기도 시흥시 포동 13-9번지 3층
2784,헤라휘트니스,20040319,,20121010.0,3,폐업,"경기도 시흥시 군자로 507  (거모동,군자프라자 401호, 402호)","경기도 시흥시 거모동 1757-1번지 군자프라자 401호, 402호"
2785,레벨업휘트니스,20150727,,20170329.0,3,폐업,"경기도 시흥시 정왕대로 174, 207호 (정왕동, 광개토빌딩1)",경기도 시흥시 정왕동 -207번지 광개토빌딩1
2786,마돈나 휘트니스 클럽,19930205,,20050430.0,3,폐업,"경기도 시흥시 뱀내장터로 5  (대야동,지층)",경기도 시흥시 대야동 498-23번지 지층
2787,시화휘트니스,20070921,,20110616.0,3,폐업,"경기도 시흥시 봉우재로 14  (정왕동,2층)",경기도 시흥시 정왕동 1593-4번지 2층
2788,"아이원헬스,골프클럽",20030620,,20150723.0,3,폐업,경기도 시흥시 월곶중앙로 64  (월곶동),경기도 시흥시 월곶동 1009-1번지
2789,영바디짐,20151023,,20170623.0,3,폐업,"경기도 시흥시 대은로 94, 4층 (은행동, 우진빌딩)",경기도 시흥시 은행동 531-1번지 우진빌딩 4층
2790,매직짐,20110422,,20150407.0,3,폐업,"경기도 시흥시 진말로 7 (장곡동,501~506호)",경기도 시흥시 장곡동 819-2번지 501~506호
2791,목감슈퍼짐헬스클럽,20011004,,20030811.0,3,폐업,,경기도 시흥시 목감동 산 26-2번지
2792,시화휘트니스,20110509,,20150115.0,3,폐업,"경기도 시흥시 봉우재로23번길 1  (정왕동,지하)",경기도 시흥시 정왕동 1618번지 지하
2793,파워헬스클럽,19970911,,20021017.0,3,폐업,,경기도 시흥시 신천동 75-23번지
2794,원헬스클럽,19980928,,20120326.0,3,폐업,,경기도 시흥시 거모동 1572번지
2795,테크노헬스,20040412,,20090908.0,3,폐업,,경기도 시흥시 논곡동 160-7번지 상가건물 3층
2796,21세기스포츠센타,20050608,,20150803.0,3,폐업,"경기도 시흥시 평안상가3길 16 (정왕동,3층)",경기도 시흥시 정왕동 1627-5번지 3층
2797,동네헬스장,20200220,,20220803.0,3,폐업,"경기도 시흥시 연성로 86, 송옥빌딩 4층 (하상동)",경기도 시흥시 하상동 380-3 송옥빌딩 
2798,K바디GYM,20170825,,20200902.0,3,폐업,"경기도 시흥시 중심상가로 38, 5층 (정왕동, 해진빌딩)",경기도 시흥시 정왕동 1855-4번지 해진빌딩 5층
2799,월곶J&B스포츠클럽,20050912,,20100909.0,3,폐업,"경기도 시흥시 월곶중앙로 61  (월곶동,영진빌딩 3층)",경기도 시흥시 월곶동 1014-2번지 영진빌딩 3층
2800,21C골든헬스클럽,20011010,,20030320.0,3,폐업,,"경기도 시흥시 장현동 16브럭 4,5롯트"
2801,오성헬스클럽,20040723,,20091013.0,3,폐업,,경기도 시흥시 정왕동 10블럭 1-6롯트 오성빌딩 301호(2304-9)
2802,스카이 휘트니스 클럽,20050726,,20200204.0,3,폐업,"경기도 시흥시 은행로167번길 3  (대야동,대원빌딩 5층)",경기도 시흥시 대야동 578-3번지 대원빌딩 5층 
2803,에이스스포츠센타,20000705,,20080307.0,3,폐업,"경기도 시흥시 장곡로 17  (장곡동,,7 호 403,404,501,502,503호)","경기도 시흥시 장곡동 823-6번지 ,7 호 403,404,501,502,503호"
2804,21C스포츠센타,20010508,,20050530.0,3,폐업,"경기도 시흥시 서촌상가4길 10  (정왕동,3층)",경기도 시흥시 정왕동 1731-21번지 3층
2805,레몬헬스,20020424,,20061211.0,3,폐업,경기도 시흥시 연성로29번길 19  (하중동),경기도 시흥시 하중동 865-2번지
2806,씨앤씨휘트니스센타,20030120,,,3,폐업,경기도 시흥시 정왕대로 230  (정왕동),경기도 시흥시 정왕동 1734-7번지
2807,아임짐,20170830,,20190909.0,3,폐업,"경기도 시흥시 배곧4로 32-13, 4층 407호 (정왕동)",경기도 시흥시 정왕동 2477-3번지 4층 407호
2808,타미나스포츠센타,20020419,,20080611.0,3,폐업,경기도 시흥시 장곡로 23  (장곡동),경기도 시흥시 장곡동 823-2번지
2809,한창헬스클럽,19990824,,20031011.0,3,폐업,"경기도 시흥시 은행로 180  (대야동,은계빌딩 4층)",경기도 시흥시 대야동 582-7번지 은계빌딩 4층
2810,금강헬스클럽,19991011,,20060807.0,3,폐업,"경기도 시흥시 장곡로 74,  501호 (장곡동,금강빌딩)",경기도 시흥시 장곡동 802-1번지 금강빌딩 501호
2811,신천헬스클럽,20010322,,20201228.0,3,폐업,"경기도 시흥시 시흥대로1073번길 33 (신천동,2층(구번지 119-1번지))",경기도 시흥시 신천동 874-1 2층(구번지 119-1번지) 
2812,함현휘트니스,20071107,,20071220.0,3,폐업,"경기도 시흥시 군서로18번길 25  (정왕동,2층)",경기도 시흥시 정왕동 1180-11번지 2층
2813,커브스 은행클럽,20160331,,20180312.0,3,폐업,"경기도 시흥시 대은로 82, 3층 301호 (은행동, 아슈레빌딩)",경기도 시흥시 은행동 536-1번지 아슈레빌딩 3층 301호
2814,두성휘트니스센타,20031226,,20090728.0,3,폐업,"경기도 시흥시 신천로 95  (신천동,두성빌딩 5층)",경기도 시흥시 신천동 766-3번지 두성빌딩 5층
2815,파워짐스포츠과학,20010627,,20080522.0,3,폐업,"경기도 시흥시 함송로14번길 5-4  (정왕동,쌍용프라자 3층)",경기도 시흥시 정왕동 1883-1번지 쌍용프라자 3층
2816,정왕헬스,20030121,,20210316.0,3,폐업,"경기도 시흥시 정왕시장길 52, 정왕시장 (정왕동)",경기도 시흥시 정왕동 1202 정왕시장 
2817,24시헬스크럽,20030407,,20061023.0,3,폐업,"경기도 시흥시 은행로 164  (대야동,7층)",경기도 시흥시 대야동 580-3번지 7층
2818,감골시민헬스장,20020201,20151030.0,,32,신고취소,경기도 안산시 상록구 석호로 226 (사동),경기도 안산시 상록구 사동 1342번지
2819,APM 휘트니스,20220211,,,13,영업중,"경기도 안산시 단원구 초지동로 35, 3층 (초지동)",경기도 안산시 단원구 초지동 733-4 
