사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
대전대학교웰니스아카데미아학교기업,2004-12-30,,,,20150406.0,폐업,"대전광역시 서구 둔산동 1135번지 지하1, 2층","대전광역시 서구 대덕대로176번길 59  (둔산동,지하1, 2층)","대전광역시 서구 대덕대로176번길 59  (둔산동,지하1, 2층)",1,2015-04-06,2015,2004
동방삭레포츠(유),2005-02-19,,,,20220120.0,폐업,대전광역시 서구 만년동 330 6층,"대전광역시 서구 만년로 77  (만년동,6층)","대전광역시 서구 만년로 77  (만년동,6층)",1,2022-01-20,2022,2005
24시 휘티니스 헬스,2005-04-12,,,,20060518.0,폐업,대전광역시 서구 탄방동 724번지 2층,"대전광역시 서구 둔산남로 100  (탄방동,2층)","대전광역시 서구 둔산남로 100  (탄방동,2층)",1,2006-05-18,2006,2005
남선공원종합체육관헬스장,2002-09-30,,,,20181031.0,폐업,대전광역시 서구 탄방동 1084번지,대전광역시 서구 남선로 66  (탄방동),대전광역시 서구 남선로 66  (탄방동),1,2018-10-31,2018,2002
알파헬스,2002-11-15,,,,20080211.0,폐업,대전광역시 서구 둔산동 1451번지,대전광역시 서구 둔산로 136  (둔산동),대전광역시 서구 둔산로 136  (둔산동),1,2008-02-11,2008,2002
헬스애드피아,2003-03-03,,,,20210205.0,폐업,대전광역시 서구 관저동 1402,대전광역시 서구 관저동로 66 (관저동),대전광역시 서구 관저동로 66 (관저동),1,2021-02-05,2021,2003
헬스케어,2003-07-31,,,,20050523.0,폐업,대전광역시 서구 용문동 275-3번지,대전광역시 서구 도산로 335  (용문동),대전광역시 서구 도산로 335  (용문동),1,2005-05-23,2005,2003
국민생활관 헬스장,2004-02-12,,,,20150120.0,폐업,대전광역시 서구 갈마동 820-1번지 올릭픽국민생활관 3층,"대전광역시 서구 신갈마로230번길 77 (갈마동,올릭픽국민생활관 3층)","대전광역시 서구 신갈마로230번길 77 (갈마동,올릭픽국민생활관 3층)",1,2015-01-20,2015,2004
스포츠월드,2004-02-21,,,,20180329.0,폐업,대전광역시 서구 둔산동 963번지 3층,"대전광역시 서구 둔산북로 36, 3층 (둔산동)","대전광역시 서구 둔산북로 36, 3층 (둔산동)",1,2018-03-29,2018,2004
세븐휘트니스,2008-01-07,,,,20180430.0,폐업,대전광역시 서구 복수동 482번지,대전광역시 서구 복수동로 46  (복수동),대전광역시 서구 복수동로 46  (복수동),1,2018-04-30,2018,2008
제이앤제이스포츠센터,2004-04-22,,,,20060703.0,폐업,대전광역시 서구 둔산동 1181번지 7층,"대전광역시 서구 둔산로74번길 12  (둔산동,7층)","대전광역시 서구 둔산로74번길 12  (둔산동,7층)",1,2006-07-03,2006,2004
프라임헬스,2005-04-16,,,,20061113.0,폐업,대전광역시 서구 월평동 493번지,대전광역시 서구 한밭대로570번길 14  (월평동),대전광역시 서구 한밭대로570번길 14  (월평동),1,2006-11-13,2006,2005
스타비안헬스,2005-10-21,,,,20170920.0,폐업,대전광역시 서구 괴정동 84-1번지 3층,"대전광역시 서구 가장로 77  (괴정동,3층)","대전광역시 서구 가장로 77  (괴정동,3층)",1,2017-09-20,2017,2005
캘리포니아휘트니스,2005-11-03,,,,20080603.0,폐업,대전광역시 서구 만년동 324번지 5층,"대전광역시 서구 만년로67번길 22  (만년동,5층)","대전광역시 서구 만년로67번길 22  (만년동,5층)",1,2008-06-03,2008,2005
하와이 30분 순환운동,2007-07-10,,,,20091231.0,폐업,대전광역시 유성구 전민동 325-16번지 2층,"대전광역시 유성구 엑스포로 467  (전민동,2층)","대전광역시 유성구 엑스포로 467  (전민동,2층)",1,2009-12-31,2009,2007
유성구종합사회복지관 체력단련장,2007-10-23,,,,20210421.0,폐업,대전광역시 유성구 봉명동 451-5 2층,"대전광역시 유성구 도안대로589번길 27, 2층 (봉명동)","대전광역시 유성구 도안대로589번길 27, 2층 (봉명동)",1,2021-04-21,2021,2007
테크노헬스,2007-11-29,,,,20120604.0,폐업,대전광역시 유성구 관평동 968번지 7층,"대전광역시 유성구 테크노중앙로 88-14, 7층 (관평동)","대전광역시 유성구 테크노중앙로 88-14, 7층 (관평동)",1,2012-06-04,2012,2007
커브스노은클럽,2008-04-10,,,,20161111.0,폐업,대전광역시 유성구 지족동 901-2번지 209호,"대전광역시 유성구 노은로 178, 2층 9호 (지족동)","대전광역시 유성구 노은로 178, 2층 9호 (지족동)",1,2016-11-11,2016,2008
Bounce 휘트니스,2009-04-08,,,,20181109.0,폐업,대전광역시 유성구 지족동 910-3번지 4층,"대전광역시 유성구 은구비남로33번길 68  (지족동,4층)","대전광역시 유성구 은구비남로33번길 68  (지족동,4층)",1,2018-11-09,2018,2009
금실휘트니스클럽,2009-05-01,,,,20140206.0,폐업,대전광역시 유성구 용산동 676번지 3층,"대전광역시 유성구 테크노중앙로 210  (용산동,3층)","대전광역시 유성구 테크노중앙로 210  (용산동,3층)",1,2014-02-06,2014,2009
(주)뉴월드스포츠매니지먼트,2017-11-16,,,,20190923.0,폐업,대전광역시 유성구 지족동 901-1번지 월드코아종합라이프상가,"대전광역시 유성구 은구비로 36, 6층 (지족동)","대전광역시 유성구 은구비로 36, 6층 (지족동)",1,2019-09-23,2019,2017
커브스 전민클럽,2010-11-17,,,,20161111.0,폐업,대전광역시 유성구 전민동 325-2번지 2층,"대전광역시 유성구 유성대로 1754, 2층 (전민동)","대전광역시 유성구 유성대로 1754, 2층 (전민동)",1,2016-11-11,2016,2010
커브스반석클럽,2011-12-20,,,,20140714.0,폐업,대전광역시 유성구 반석동 638-7번지 플러스존 502호,"대전광역시 유성구 반석로 20, 5층 2호 (반석동, 플러스존)","대전광역시 유성구 반석로 20, 5층 2호 (반석동, 플러스존)",1,2014-07-14,2014,2011
(주)운동과학연구센터,2012-09-10,,,,20130201.0,폐업,대전광역시 유성구 노은동 562-4번지 3층,"대전광역시 유성구 왕가봉로2번길 68, 3층층 (노은동)","대전광역시 유성구 왕가봉로2번길 68, 3층층 (노은동)",1,2013-02-01,2013,2012
팀윤,2014-10-08,,,,20170330.0,폐업,대전광역시 유성구 관평동 925번지,"대전광역시 유성구 관평2로 34, 5층 (관평동)","대전광역시 유성구 관평2로 34, 5층 (관평동)",1,2017-03-30,2017,2014
쎄짐,2015-07-22,,,,20200925.0,폐업,대전광역시 유성구 궁동 409-3 7층,"대전광역시 유성구 대학로155번길 29, 7층 (궁동)","대전광역시 유성구 대학로155번길 29, 7층 (궁동)",1,2020-09-25,2020,2015
S휘트니스,2015-08-10,,,,20200703.0,폐업,대전광역시 유성구 원내동 93-12 3층,"대전광역시 유성구 원내로39번길 17, 3층 (원내동)","대전광역시 유성구 원내로39번길 17, 3층 (원내동)",1,2020-07-03,2020,2015
살빠GYM,2015-06-01,,,,20170628.0,폐업,대전광역시 유성구 지족동 907-7번지 4층 401호,"대전광역시 유성구 은구비남로33번길 12, 4층 1호 (지족동)","대전광역시 유성구 은구비남로33번길 12, 4층 1호 (지족동)",1,2017-06-28,2017,2015
루멘 피트니스,2018-04-20,,,,20220603.0,폐업,대전광역시 유성구 상대동 473-4,"대전광역시 유성구 도안대로 511-6, 2층 (상대동)","대전광역시 유성구 도안대로 511-6, 2층 (상대동)",1,2022-06-03,2022,2018
호텔리베라유성헬스크럽,1989-12-18,,,,20040802.0,폐업,대전광역시 유성구 봉명동 444-5번지,대전광역시 유성구 온천서로 7  (봉명동),대전광역시 유성구 온천서로 7  (봉명동),1,2004-08-02,2004,1989
전민헬스,1993-11-30,,,,20071231.0,폐업,대전광역시 유성구 전민동 303-11번지,대전광역시 유성구 전민로38번길 55  (전민동),대전광역시 유성구 전민로38번길 55  (전민동),1,2007-12-31,2007,1993
유미남여헬스클럽,1999-06-02,,,,20071102.0,폐업,대전광역시 대덕구 비래동 140-7번지,대전광역시 대덕구 비래서로 43  (비래동),대전광역시 대덕구 비래서로 43  (비래동),1,2007-11-02,2007,1999
흥륭헬스클럽,2000-09-29,,,,20030614.0,폐업,대전광역시 대덕구 비래동 151-12번지,대전광역시 대덕구 비래서로 85  (비래동),대전광역시 대덕구 비래서로 85  (비래동),1,2003-06-14,2003,2000
해피건강랜드,2000-02-17,,,,20141104.0,폐업,대전광역시 대덕구 송촌동 445-4번지 해피존 7층,"대전광역시 대덕구 동춘당로114번길 9  (송촌동,해피존 7층)","대전광역시 대덕구 동춘당로114번길 9  (송촌동,해피존 7층)",1,2014-11-04,2014,2000
신탄헬스타운,2000-10-02,,,,20181221.0,폐업,대전광역시 대덕구 신탄진동 157-6번지,대전광역시 대덕구 신탄진동로23번길 2 (신탄진동),대전광역시 대덕구 신탄진동로23번길 2 (신탄진동),1,2018-12-21,2018,2000
굿모닝헬스클럽,2000-02-17,,,,20131205.0,폐업,대전광역시 대덕구 송촌동 464-2번지 4층,"대전광역시 대덕구 송촌북로16번길 58  (송촌동,4층)","대전광역시 대덕구 송촌북로16번길 58  (송촌동,4층)",1,2013-12-05,2013,2000
한화휘트니스헬스클럽,2001-06-13,,,,20050126.0,폐업,대전광역시 대덕구 송촌동 460번지,,대전광역시 대덕구 송촌동 460번지,1,2005-01-26,2005,2001
럭키헬스클럽,2001-07-04,,,,20081202.0,폐업,대전광역시 대덕구 신탄진동 117-39번지,대전광역시 대덕구 신탄진로 836  (신탄진동),대전광역시 대덕구 신탄진로 836  (신탄진동),1,2008-12-02,2008,2001
반도헬스클럽,2002-10-25,,,,20170222.0,폐업,대전광역시 대덕구 법동 287-2번지,대전광역시 대덕구 중리북로 10  (법동),대전광역시 대덕구 중리북로 10  (법동),1,2017-02-22,2017,2002
한숲여성헬스,2002-05-09,,,,20181221.0,폐업,대전광역시 대덕구 중리동 245-36번지,대전광역시 대덕구 계족로489번길 68 (중리동),대전광역시 대덕구 계족로489번길 68 (중리동),1,2018-12-21,2018,2002
커브스 송촌클럽,2009-11-20,,,,20201230.0,폐업,대전광역시 대덕구 송촌동 459-7 선비Q랜드 403호,"대전광역시 대덕구 송촌북로16번길 57, 선비Q랜드 403호 (송촌동)","대전광역시 대덕구 송촌북로16번길 57, 선비Q랜드 403호 (송촌동)",1,2020-12-30,2020,2009
사)청소년사회상담교육개발원 한국스포츠과학체험관,2010-11-01,,,,20120206.0,폐업,대전광역시 대덕구 석봉동 305-1번지 3층,,대전광역시 대덕구 석봉동 305-1번지 3층,1,2012-02-06,2012,2010
노은스포츠헬스클럽,2001-06-05,,,,20060626.0,폐업,대전광역시 유성구 지족동 914번지,대전광역시 유성구 은구비서로 38  (지족동),대전광역시 유성구 은구비서로 38  (지족동),1,2006-06-26,2006,2001
테크노스포츠짐헬스,2001-06-05,,,,20031017.0,폐업,대전광역시 유성구 지족동 906-6번지,대전광역시 유성구 은구비남로33번길 29  (지족동),대전광역시 유성구 은구비남로33번길 29  (지족동),1,2003-10-17,2003,2001
월드헬스피아,2001-08-30,,,,20181203.0,폐업,대전광역시 유성구 원내동 320-5번지,대전광역시 유성구 원내로 36 (원내동),대전광역시 유성구 원내로 36 (원내동),1,2018-12-03,2018,2001
목원스포렉스,2001-12-19,,,,20070307.0,폐업,대전광역시 유성구 봉명동 449-4번지,대전광역시 유성구 계룡로88번길 16  (봉명동),대전광역시 유성구 계룡로88번길 16  (봉명동),1,2007-03-07,2007,2001
충대휘트니스,2004-01-02,,,,20190131.0,폐업,대전광역시 유성구 궁동 482-3번지,대전광역시 유성구 한밭대로 414 (궁동),대전광역시 유성구 한밭대로 414 (궁동),1,2019-01-31,2019,2004
펄스바디라인휘트니스,2006-04-13,,,,20110502.0,폐업,대전광역시 유성구 지족동 986-002번지 4층호,,대전광역시 유성구 지족동 986-002번지 4층호,1,2011-05-02,2011,2006
궁동헬스,2003-03-27,,,,20051213.0,폐업,대전광역시 유성구 궁동 408-11번지,대전광역시 유성구 대학로155번길 26  (궁동),대전광역시 유성구 대학로155번길 26  (궁동),1,2005-12-13,2005,2003
R-fitness club,2003-04-03,,,,20110110.0,폐업,대전광역시 유성구 지족동 906-3번지,대전광역시 유성구 은구비남로33번길 13-8  (지족동),대전광역시 유성구 은구비남로33번길 13-8  (지족동),1,2011-01-10,2011,2003
민성레포츠,2003-06-11,,,,20110119.0,폐업,대전광역시 유성구 지족동 902-5번지,대전광역시 유성구 은구비남로33번길 59  (지족동),대전광역시 유성구 은구비남로33번길 59  (지족동),1,2011-01-19,2011,2003
베스트남녀헬스타운,1999-07-09,,,,20080116.0,폐업,대전광역시 유성구 봉명동 469-11번지,,대전광역시 유성구 봉명동 469-11번지,1,2008-01-16,2008,1999
호텔인터시티휘트니스클럽,2006-07-05,,20221101.0,20230731.0,,휴업,대전광역시 유성구 봉명동 541-1,대전광역시 유성구 온천로 96 (봉명동),대전광역시 유성구 온천로 96 (봉명동),1,2022-11-01,2022,2006
