사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
마이다스짐,2018-01-08,,,,20201230.0,폐업,경상북도 포항시 북구 우현동 산 9 테라스31,"경상북도 포항시 북구 우창동로 70, 테라스31 4층 (우현동)","경상북도 포항시 북구 우창동로 70, 테라스31 4층 (우현동)",1,2020-12-30,2020,2018
닭치고런,2016-01-11,,,,20180417.0,폐업,경상북도 포항시 북구 죽도동 66-5번지,"경상북도 포항시 북구 중흥로 300, 2층 (죽도동, 농협포항지점)","경상북도 포항시 북구 중흥로 300, 2층 (죽도동, 농협포항지점)",1,2018-04-17,2018,2016
스타휘트니스,2008-12-26,,,,20170327.0,폐업,경상북도 포항시 북구 장성동 1510-18번지 2층,"경상북도 포항시 북구 법원로 107, 2층 (장성동)","경상북도 포항시 북구 법원로 107, 2층 (장성동)",1,2017-03-27,2017,2008
대경스포츠센터,2009-07-03,,,,20170331.0,폐업,경상북도 포항시 남구 오천읍 문덕리 49-1번지 외 3필,경상북도 포항시 남구 오천읍 철강로 795,경상북도 포항시 남구 오천읍 철강로 795,1,2017-03-31,2017,2009
CMJ 웰니스&다이어트(문덕점),2017-08-10,,,,20200629.0,폐업,경상북도 포항시 남구 오천읍 원리 893-6 2층 202호,"경상북도 포항시 남구 오천읍 남원로 73, 2층 202호","경상북도 포항시 남구 오천읍 남원로 73, 2층 202호",1,2020-06-29,2020,2017
하우스 오브 페인,2013-03-15,,,,20200120.0,폐업,경상북도 포항시 북구 남빈동 572번지,경상북도 포항시 북구 중앙상가2길 14-5 (남빈동),경상북도 포항시 북구 중앙상가2길 14-5 (남빈동),1,2020-01-20,2020,2013
성화,1994-09-24,,,,20120117.0,폐업,경상북도 포항시 북구 죽도동 709-3번지,경상북도 포항시 북구 중흥로113번길 8  (죽도동),경상북도 포항시 북구 중흥로113번길 8  (죽도동),1,2012-01-17,2012,1994
허리케인헬스체육관,1996-04-06,,,,20130228.0,폐업,경상북도 포항시 북구 죽도동 135-183번지,경상북도 포항시 북구 칠성천길 94  (죽도동),경상북도 포항시 북구 칠성천길 94  (죽도동),1,2013-02-28,2013,1996
대도헬스클럽,1996-05-03,,,,20050720.0,폐업,경상북도 포항시 북구 죽도동 608-13번지,경상북도 포항시 북구 중흥로 236  (죽도동),경상북도 포항시 북구 중흥로 236  (죽도동),1,2005-07-20,2005,1996
그린헬스클럽,1997-06-26,,,,20070117.0,폐업,경상북도 포항시 북구 두호동 1032-1번지,경상북도 포항시 북구 두호로20번길 6-10  (두호동),경상북도 포항시 북구 두호로20번길 6-10  (두호동),1,2007-01-17,2007,1997
정헬스클럽,1999-03-26,,,,20191223.0,폐업,경상북도 포항시 남구 송도동 503-4번지,경상북도 포항시 남구 축항로72번길 40 (송도동),경상북도 포항시 남구 축항로72번길 40 (송도동),1,2019-12-23,2019,1999
