,사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,도로명전체주소
9220,업투광명하안점,20210409,,,,,영업/정상,"경기도 광명시 하안로 289, 태홍빌딩 3층 (하안동)"
9221,애니멀짐PT,20210409,,,,,영업/정상,"경상남도 양산시 양주1길 7, 황토탕 3층 (중부동)"
9222,해부학적 운동 성내5호점,20210303,,,,,영업/정상,"서울특별시 강동구 성안로 17, 정안빌딩 5층 (성내동)"
9223,빅스짐율하2지구점,20210423,,,,,영업/정상,"경상남도 김해시 율하6로 67, 301호호 (장유동)"
9224,핫해짐,20210423,,,,,영업/정상,"서울특별시 금천구 가산디지털1로 58, 에이스한솔타워 208호 (가산동)"
9225,바디리셋,20210308,,,,,영업/정상,"세종특별자치시 호려울로 19, 스마트허브Ⅲ 406,407호 (보람동)"
9226,핫플짐,20210407,,,,,영업/정상,"충청남도 아산시 배방읍 모산로126번길 17-7, 상가동 B01, B02호 (배방 삼정그린코아)"
9227,(주)비브라더,20210409,,,,,영업/정상,"경상북도 경산시 성동로 11, 4층 (정평동)"
9228,로드짐휘트니스 2호점,20210425,,,,,영업/정상,"전라북도 익산시 선화로73길 27, 지하1층 (부송동)"
9229,SH FITNESS,20210425,,,,,영업/정상,"광주광역시 남구 효천3로 105, 3층 (임암동)"
9230,Start GYM (스타트 짐),20210303,,,,,영업/정상,"경기도 양주시 부흥로 1938, 오션타워 3층 304호 (광사동)"
9231,커스텀짐,20210409,,,,,영업/정상,"제주특별자치도 제주시 수덕로 73, 2층 (노형동)"
9232,하남스포렉스(헬스),20210409,,,,,영업/정상,"경기도 하남시 미사대로 540, 지하1층 2호 (덕풍동)"
9233,스마트짐 가경점,20210423,,,,,영업/정상,"충청북도 청주시 흥덕구 가경로 10, 엘리트빌딩 4층 (가경동)"
9234,Gim with 24,20210423,,,,,영업/정상,"경기도 안양시 동안구 동편로183번길 67-5, 1층 (관양동)"
9235,일그램 휘트니스,20210409,,,,,영업/정상,"광주광역시 북구 대자로 36, 4층 401호 (운암동, 성심아파트)"
9236,애니타임피트니스 제주 센트럴점,20210412,,,,,영업/정상,"제주특별자치도 제주시 중앙로 346, 마트로센트럴빌딩 5층 (이도이동)"
9237,IT GYM,20210407,,,,,영업/정상,"경기도 고양시 일산서구 주화로 70, 일산우신프라자빌 3층 311호 (주엽동)"
9238,크로스핏 독로,20210303,,,,,영업/정상,"경상남도 거제시 수양로 507, 거제도해수온천 1층 (양정동)"
9239,천지연 피트니스,20210419,,,,,영업/정상,"부산광역시 금정구 부곡온천천로 126, 삼승렉스풀 2층 (부곡동)"
9240,노익스짐,20210419,,,,,영업/정상,"강원도 원주시 무실본동길 38, 1층 (무실동)"
9241,에스핏 피트니스 시청3호점,20210303,,,,,영업/정상,"경기도 평택시 중앙로 272, 3층 (합정동)"
9242,헬스 DUNAMIS,20210412,,,,,영업/정상,"경기도 시흥시 월곶중앙로 64, 풍산프라자 4층 402호 (월곶동)"
9243,YULOOK,20210419,,,,,영업/정상,경기도 여주시 세종로 318 (교동)
9244,그로우 짐(Grow Gym),20210419,,,,,영업/정상,"경기도 용인시 수지구 현암로 139, 동산프라자 401호 (죽전동)"
9245,터짐,20210423,,,,,영업/정상,부산광역시 남구 용소로21번길 13 (대연동)
9246,궁PT 마곡점,20210303,,,,,영업/정상,"서울특별시 강서구 공항대로 200, 마곡지웰타워 303~304호 (마곡동)"
9247,VVIP GYM,20210409,,,,,영업/정상,"인천광역시 남동구 소래역남로16번길 75, 에코메트로3차 더타워상가 204A-2호 (논현동)"
9248,제이원짐,20210423,,,,,영업/정상,"경기도 성남시 중원구 도촌로 12, 도촌대덕프라자 303호 (도촌동)"
9249,짐애슬릿 송정점,20210423,,,,,영업/정상,"경기도 광주시 중앙로 327, 2~3층 (송정동)"
9250,센트럴휘트니스,20210423,,,,,영업/정상,"전라남도 순천시 해룡면 향매로 59, 2층"
9251,더메카짐,20210407,,,,,영업/정상,"경기도 구리시 경춘로 249, 동원플에이스테이션 9층 (인창동)"
9252,핏걸 미사가로수길,20210407,,,,,영업/정상,"경기도 하남시 미사강변동로84번길 39, 에코타워 701호, 702호 (망월동)"
9253,위아핏,20210408,,,,,영업/정상,"서울특별시 영등포구 국회대로29길 6, 2층 (당산동4가)"
9254,비슬산게르마늄스파지점,20210408,,,,,영업/정상,"대구광역시 달성군 유가읍 테크노순환로12길 4, 4층"
9255,머슬팩토리24 & 앤필라테스 시청점,20210413,,,,,영업/정상,"경상남도 진주시 동진로 183, 2층 (상대동)"
9256,저스트무브,20210325,,,,,영업/정상,"부산광역시 동래구 시실로 34, 2층 (명륜동)"
9257,마이너짐,20210311,,,,,영업/정상,"부산광역시 금정구 금샘로 419, 2층 (구서동)"
9258,JMS 휘트니스 화정점,20210325,,,,,영업/정상,"경기도 고양시 덕양구 화신로 263, 브릿지타워 10층 (화정동)"
9259,와이원휘트니스,20210329,,,,,영업/정상,"광주광역시 광산구 임방울대로 138, 베스트원 빌딩 6층 (운남동)"
9260,에스제이 핏 스튜디오,20210408,,,,,영업/정상,"경기도 화성시 동탄대로 589, 낙원프라자 1층 103호 (영천동)"
9261,머스트무브짐 PT&Pilates 잠실새내 4호점,20210413,,,,,영업/정상,"서울특별시 송파구 올림픽로 108, 맥스빌딩 10층 (잠실동)"
9262,테디피트니스 방이점,20210413,,,,,영업/정상,"서울특별시 송파구 올림픽로32길 22-13, 지층 2호 (방이동)"
9263,로그짐,20210325,,,,,영업/정상,"경기도 남양주시 다산중앙로123번길 22-56, 3층 304~306호 (다산동)"
9264,클 필라테스 플러스 피티,20210208,,,,,영업/정상,"서울특별시 동대문구 장한로 130, 4층 401호 (장안동)"
9265,머슬피플 피트니스,20210208,,,,,영업/정상,"인천광역시 서구 청라한내로72번길 23, 쓰리엠파크 701,702호 (청라동)"
9266,스페셜바디 레이디,20210329,,,,,영업/정상,"대구광역시 남구 영선시장1길 42, 3층 (대명동)"
9267,디오네 휘트니스,20210329,,,,,영업/정상,"경기도 평택시 평택4로 52, 5층 (비전동)"
9268,원스핏 북수원점 PT studio,20210419,,,,,영업/정상,"경기도 수원시 장안구 경수대로 950, 아울렛쇼핑타운 433호 (조원동)"
9269,빌리프짐 선릉역점,20210419,,,,,영업/정상,"서울특별시 강남구 테헤란로63길 9, B1층 (삼성동)"
9270,일루고짐,20210329,,,,,영업/정상,"경기도 광명시 안현로 51, 하안주공 9단지 종합상가 3층 305호 (하안동)"
9271,더좋아짐,20210325,,,,,영업/정상,"경기도 성남시 중원구 사기막골로 124, SKn테크노파크 비즈센터동 1층 104호 (상대원동)"
9272,더 NEW 패밀리파크 휘트니스,20210218,,,,,영업/정상,"경상남도 양산시 물금읍 황산로 356, 5층"
9273,스페시맨 GYM,20210329,,,,,영업/정상,"인천광역시 부평구 부평문화로66번길 24, 4층 (부평동)"
9274,피티루트(부암동점),20210311,,,,,영업/정상,"서울특별시 종로구 자하문로 273-1, 지하1층 (부암동)"
9275,핏걸 덕소,20210404,,,,,영업/정상,"경기도 남양주시 와부읍 수레로 49, 마이다스빌딩 5층 503호"
9276,무릉복지회관 헬스장,20210311,,,,,영업/정상,"강원도 동해시 무릉1길 4, 무릉복지회관 2층 (이로동)"
9277,브리즈크로스핏,20210408,,,,,영업/정상,"제주특별자치도 제주시 노형로 407, 노형타워 지하 1층 (노형동)"
9278,봄날휘트니스 4호점,20210311,,,,,영업/정상,"경기도 남양주시 다산지금로16번길 87, 강산타워 10층 1003~1006호 (다산동)"
9279,어라운드 크로스핏,20210325,,,,,영업/정상,"경기도 수원시 권선구 서수원로 437, 메종프라자 1층 (호매실동)"
9280,PT on,20210413,,,,,영업/정상,"경기도 김포시 김포한강9로 73, 김포센트럴프라자 3층 2호 (구래동)"
9281,레벨업휘트니스교문점,20210413,,,,,영업/정상,"경기도 구리시 경춘로 160, 도양빌딩 지하1층 (교문동)"
9282,빌리프짐 양재역점,20210413,,,,,영업/정상,"서울특별시 서초구 남부순환로347길 23, 유진빌딩 지하1층 (서초동)"
9283,만년헬스,20210413,,,,,영업/정상,"대전광역시 서구 대덕대로335번길 13, 동화빌딩 5층 (월평동)"
9284,이든핏,20210311,,,,,영업/정상,"서울특별시 강서구 화곡로 183, 201호 (화곡동)"
9285,오늘의 운동,20210311,,,,,영업/정상,"경기도 수원시 영통구 광교중앙로248번길 7-2, 원희캐슬 광교 c동 10층 1호 (하동)"
9286,GLOW GYM,20210311,,,,,영업/정상,"경기도 수원시 영통구 대학1로8번길 78-4, 1층 (이의동)"
9287,땅콩짐,20210311,,,,,영업/정상,"경기도 고양시 덕양구 용현로53번길 36, 지하층 (행신동)"
9288,남다른 퍼스널 트레이닝,20210413,,,,,영업/정상,"인천광역시 남동구 청능대로 583, 중앙프라자 1002호 (논현동)"
9289,비브레,20210413,,,,,영업/정상,"강원도 원주시 만대로 17, 매머드시티 무실 4차 3층 301호 (무실동)"
9290,알이에스피(RES.P),20210208,,,,,영업/정상,"서울특별시 강남구 언주로172길 28, 오리엔탈빌딩 지하층 (신사동)"
9291,김성환짐,20210208,,,,,영업/정상,"서울특별시 강남구 논현로 419, PMK 빌딩 지하1층 (역삼동)"
9292,TK바디브라운,20210311,,,,,영업/정상,"강원도 원주시 건강로 17, 5층 (반곡동)"
9293,락 트레이닝,20210419,,,,,영업/정상,"전라북도 군산시 수송안길 9, 1층 (수송동)"
9294,라스트짐,20210419,,,,,영업/정상,"전라북도 전주시 덕진구 가리내로 262, 4층 (덕진동2가)"
9295,에이치바디짐,20210218,,,,,영업/정상,"경기도 안산시 단원구 광덕동로 67, 신명빌딩 701,702호 (고잔동)"
9296,로키크로스핏,20210218,,,,,영업/정상,"서울특별시 구로구 경인로67길 23, 101동 B101호 (신도림동, 신도림2차푸르지오)"
9297,DRAW BODY,20210325,,,,,영업/정상,"서울특별시 강서구 마곡중앙로 171, 마곡나루역프라이빗타워Ⅱ 205호 (마곡동)"
9298,스타디온,20210311,,,,,영업/정상,"경기도 용인시 수지구 신봉1로48번길 11, 뉴골드프라자 B102호 (신봉동)"
9299,얼티밋크로스핏 이수점,20210208,,,,,영업/정상,"서울특별시 동작구 동작대로13길 12, 자매빌딩 지층 (사당동)"
9300,HIIT-FIT,20210218,,,,,영업/정상,"울산광역시 중구 종가로 310, M빌딩 707~709, 712호 (우정동)"
9301,팬덤핏(FANDOMFIT),20210218,,,,,영업/정상,"부산광역시 부산진구 전포대로209번길 39-8, 5층 (전포동)"
9302,패밀리핼스,20210216,,,,,영업/정상,"부산광역시 동래구 금강로 42, 1층 (온천동)"
9303,비와이짐,20210304,,,,,영업/정상,"경기도 부천시 부흥로 436, 4층 (심곡동)"
9304,PT STUDIO RE ' ON,20210304,,,,,영업/정상,"서울특별시 성동구 고산자로 255, 케이 타워 7층 (도선동)"
9305,커브스 양평클럽,20210304,,,,,영업/정상,"경기도 양평군 양평읍 남북로 58, 커브스 양평클럽 2층"
9306,Done gym,20210223,,,,,영업/정상,"경기도 수원시 영통구 도청로18번길 26, 힐스테이트광교중앙역 1동 250호 (이의동)"
9307,케어바디,20210223,,,,,영업/정상,"울산광역시 북구 신천로 55-22, 수테라스타운 4층 408호 (신천동)"
9308,혁짐,20210302,,,,,영업/정상,"서울특별시 구로구 서해안로 2108, 아이온타워2 5층 501,502,503,504호 (항동)"
9309,김민철 트레이닝,20210304,,,,,영업/정상,"서울특별시 서초구 서초중앙로31길 18, 그랑반포 4층 (반포동)"
9310,we body gym(위바디짐),20210304,,,,,영업/정상,"서울특별시 동대문구 한천로 264, 5층 (휘경동)"
9311,머슬마인드,20210304,,,,,영업/정상,"서울특별시 마포구 도화길 32, 삼성아파트 상가동 지하1층 (도화동)"
9312,그린휘트니스,20210304,,,,,영업/정상,제주특별자치도 서귀포시 표선면 표선중앙로43번길 22-3
9313,머슬바디짐,20210217,,,,,영업/정상,"광주광역시 광산구 월계로 169, 신양메디칼센터  3층 304호 (월계동)"
9314,바디플렉스&PT,20210222,,,,,영업/정상,"강원도 원주시 행구로 95, 지하1층 (봉산동)"
9315,Confidence GYM,20210223,,,,,영업/정상,"강원도 원주시 남원로534번길 51, 2층 (단구동)"
9316,바르다짐,20210302,,,,,영업/정상,"서울특별시 영등포구 여의대방로55길 18, 2층 (신길동)"
9317,포커스짐,20210302,,,,,영업/정상,"울산광역시 울주군 온양읍 온양로 155, 2층"
9318,크로스핏 샤우트 터미널,20210302,,,,,영업/정상,"충청남도 천안시 동남구 먹거리8길 38, 지하층 (신부동)"
9319,HANT,20210223,,,,,영업/정상,"서울특별시 서초구 서초대로38길 12, b115동 116호 (서초동, 마제스타시티, 힐스테이트 서리풀)"
9320,리폼드크로스핏(1호점),20210305,,,,,영업/정상,경기도 김포시 김포한강11로255번길 99 (운양동)
9321,스탠바이짐 다사점,20210302,,,,,영업/정상,"대구광역시 달성군 다사읍 다사로 23, 3층"
9322,팬덤짐,20210302,,,,,영업/정상,"부산광역시 연제구 세병로 10-1, 2층 (연산동)"
9323,핏24 부평모다점,20210302,,,,,영업/정상,"인천광역시 부평구 부평문화로 35, 모다백화점 지하1층 (부평동)"
9324,(주)리조트휘트니스,20210305,,,,,영업/정상,"대전광역시 서구 계룡로 598, 롯데백화점 4층 (괴정동)"
9325,위짐(둔산점),20210305,,,,,영업/정상,"대전광역시 서구 둔산로31번길 50, 크리스탈빌딩 201,202호 (둔산동)"
9326,회기동 헬스학교,20210217,,,,,영업/정상,"서울특별시 동대문구 경희대로4길 60, 지층 1호 (회기동)"
9327,펀짐,20210217,,,,,영업/정상,"서울특별시 강남구 봉은사로1길 8, 3층 (논현동)"
9328,The B',20210217,,,,,영업/정상,"서울특별시 강서구 강서로33길 23, B01호 (화곡동, 한울에이치밸리움)"
9329,씨너지핏,20210219,,,,,영업/정상,"서울특별시 양천구 목동동로 339, B-126-3호 (목동, 목동트윈빌)"
9330,힙플짐,20210219,,,,,영업/정상,"경기도 안산시 단원구 광덕동로 81, 진성드림프라자 506호 (고잔동)"
9331,비전휘트니스,20210223,,,,,영업/정상,"경기도 화성시 동탄중심상가2길 26-31, 가희프라자 5층 (반송동)"
9332,더 클래식 짐,20210223,,,,,영업/정상,"경기도 화성시 병점3로 20, 3층 (병점동)"
9333,버프짐,20210215,,,,,영업/정상,"경기도 시흥시 서울대학로278번길 61, 서영베니스스퀘어 4층 413호 (배곧동)"
9334,F45 신논현,20210215,,,,,영업/정상,"서울특별시 강남구 봉은사로 115, 노벨테크빌딩 B1층 (논현동)"
9335,다름핏,20210312,,,,,영업/정상,"충청남도 예산군 삽교읍 예학로 81, 7층 701호"
9336,리즈짐,20210312,,,,,영업/정상,"경기도 하남시 미사강변대로 84, 미사탑프라자 305,306호 (풍산동)"
9337,제이진 힐러,20210215,,,,,영업/정상,"경기도 성남시 분당구 산운로160번길 10, 1층 (운중동)"
9338,어바웃피티스튜디어,20210323,,,,,영업/정상,"강원도 강릉시 임영로180번길 11, 지하 1층 (임당동)"
9339,제이디 크로스핏,20210315,,,,,영업/정상,"경기도 안양시 동안구 평촌대로 362, 지하층 (비산동)"
9340,약수탕,20210323,,,,,영업/정상,"부산광역시 남구 황령대로319번가길 167, 약수탕 (대연동)"
9341,김태민트레이닝센터,20210329,,,,,영업/정상,"인천광역시 남동구 구월남로 182, 명일프라자 601호 (구월동)"
9342,네이처 피트니스,20210329,,,,,영업/정상,"경상남도 김해시 가야로 172, 8층 (삼계동)"
9343,더프라임PT,20210323,,,,,영업/정상,"서울특별시 광진구 광나루로56길 63, 프라임 프라자 2층 206호 (구의동)"
9344,이너라인 GYM,20210323,,,,,영업/정상,"서울특별시 광진구 천호대로 531-1, 지하1층 (중곡동)"
9345,이룸PT,20210323,,,,,영업/정상,"전라북도 전주시 완산구 효천중앙로 51, 501호 (효자동2가)"
9346,머슬짐 PT,20210323,,,,,영업/정상,"경기도 성남시 분당구 성남대로343번길 10-6, 4층 (정자동)"
9347,코어짐,20210323,,,,,영업/정상,"경기도 의정부시 평화로 180, 5층 (호원동)"
9348,GYM Doit,20210324,,,,,영업/정상,"서울특별시 마포구 양화로11길 50, 4층 (서교동)"
